US/Pacific Time Stamp,Hahn Building Demand
2020-05-01 07:59:59-07:00,13.13
2020-05-01 08:14:59-07:00,13.13
2020-05-01 08:29:59-07:00,13.0
2020-05-01 08:44:59-07:00,13.47
2020-05-01 08:59:59-07:00,13.13
2020-05-01 09:14:59-07:00,13.47
2020-05-01 09:29:59-07:00,14.0
2020-05-01 09:44:59-07:00,14.0
2020-05-01 09:59:59-07:00,14.0
2020-05-01 10:14:59-07:00,14.73
2020-05-01 10:29:59-07:00,14.8
2020-05-01 10:44:59-07:00,14.67
2020-05-01 10:59:59-07:00,14.07
2020-05-01 11:14:59-07:00,15.07
2020-05-01 11:29:59-07:00,15.2
2020-05-01 11:44:59-07:00,14.07
2020-05-01 11:59:59-07:00,15.33
2020-05-01 12:14:59-07:00,14.4
2020-05-01 12:29:59-07:00,13.27
2020-05-01 12:44:59-07:00,14.0
2020-05-01 12:59:59-07:00,14.0
2020-05-01 13:14:59-07:00,14.47
2020-05-01 13:29:59-07:00,15.4
2020-05-01 13:44:59-07:00,15.2
2020-05-01 13:59:59-07:00,15.93
2020-05-01 14:14:59-07:00,15.13
2020-05-01 14:29:59-07:00,15.53
2020-05-01 14:44:59-07:00,14.87
2020-05-01 14:59:59-07:00,15.33
2020-05-01 15:14:59-07:00,14.93
2020-05-01 15:29:59-07:00,14.27
2020-05-01 15:44:59-07:00,14.87
2020-05-01 15:59:59-07:00,14.07
2020-05-01 16:14:59-07:00,14.07
2020-05-01 16:29:59-07:00,14.0
2020-05-01 16:44:59-07:00,14.67
2020-05-01 16:59:59-07:00,14.33
2020-05-01 17:14:59-07:00,14.13
2020-05-01 17:29:59-07:00,14.27
2020-05-01 17:44:59-07:00,14.47
2020-05-01 17:59:59-07:00,14.53
2020-05-01 18:14:59-07:00,14.0
2020-05-01 18:29:59-07:00,14.0
2020-05-01 18:44:59-07:00,13.67
2020-05-01 18:59:59-07:00,13.47
2020-05-01 19:14:59-07:00,13.67
2020-05-01 19:29:59-07:00,13.93
2020-05-01 19:44:59-07:00,13.8
2020-05-01 19:59:59-07:00,13.0
2020-05-01 20:14:59-07:00,14.4
2020-05-01 20:29:59-07:00,13.4
2020-05-01 20:44:59-07:00,13.73
2020-05-01 20:59:59-07:00,13.2
2020-05-01 21:14:59-07:00,13.67
2020-05-01 21:29:59-07:00,13.2
2020-05-01 21:44:59-07:00,13.6
2020-05-01 21:59:59-07:00,13.33
2020-05-01 22:14:59-07:00,13.67
2020-05-01 22:29:59-07:00,13.2
2020-05-01 22:44:59-07:00,13.47
2020-05-01 22:59:59-07:00,13.0
2020-05-01 23:14:59-07:00,13.0
2020-05-01 23:29:59-07:00,13.13
2020-05-01 23:44:59-07:00,13.0
2020-05-01 23:59:59-07:00,13.0
2020-05-02 00:14:59-07:00,13.0
2020-05-02 00:29:59-07:00,13.67
2020-05-02 00:44:59-07:00,13.0
2020-05-02 00:59:59-07:00,13.67
2020-05-02 01:14:59-07:00,13.07
2020-05-02 01:29:59-07:00,13.87
2020-05-02 01:44:59-07:00,13.07
2020-05-02 01:59:59-07:00,13.67
2020-05-02 02:14:59-07:00,13.07
2020-05-02 02:29:59-07:00,13.6
2020-05-02 02:44:59-07:00,13.0
2020-05-02 02:59:59-07:00,13.47
2020-05-02 03:14:59-07:00,13.0
2020-05-02 03:29:59-07:00,13.87
2020-05-02 03:44:59-07:00,13.0
2020-05-02 03:59:59-07:00,13.73
2020-05-02 04:14:59-07:00,13.13
2020-05-02 04:29:59-07:00,13.6
2020-05-02 04:44:59-07:00,13.33
2020-05-02 04:59:59-07:00,13.2
2020-05-02 05:14:59-07:00,13.6
2020-05-02 05:29:59-07:00,13.0
2020-05-02 05:44:59-07:00,13.0
2020-05-02 05:59:59-07:00,13.0
2020-05-02 06:14:59-07:00,13.67
2020-05-02 06:29:59-07:00,13.4
2020-05-02 06:44:59-07:00,14.13
2020-05-02 06:59:59-07:00,13.33
2020-05-02 07:14:59-07:00,13.0
2020-05-02 07:29:59-07:00,13.67
2020-05-02 07:44:59-07:00,13.0
2020-05-02 07:59:59-07:00,13.73
2020-05-02 08:14:59-07:00,13.0
2020-05-02 08:29:59-07:00,13.13
2020-05-02 08:44:59-07:00,13.0
2020-05-02 08:59:59-07:00,13.13
2020-05-02 09:14:59-07:00,13.0
2020-05-02 09:29:59-07:00,13.0
2020-05-02 09:44:59-07:00,13.0
2020-05-02 09:59:59-07:00,13.27
2020-05-02 10:14:59-07:00,13.07
2020-05-02 10:29:59-07:00,13.6
2020-05-02 10:44:59-07:00,13.33
2020-05-02 10:59:59-07:00,13.47
2020-05-02 11:14:59-07:00,13.93
2020-05-02 11:29:59-07:00,13.0
2020-05-02 11:44:59-07:00,13.67
2020-05-02 11:59:59-07:00,13.0
2020-05-02 12:14:59-07:00,13.87
2020-05-02 12:29:59-07:00,13.13
2020-05-02 12:44:59-07:00,13.67
2020-05-02 12:59:59-07:00,13.4
2020-05-02 13:14:59-07:00,13.6
2020-05-02 13:29:59-07:00,13.53
2020-05-02 13:44:59-07:00,14.2
2020-05-02 13:59:59-07:00,13.73
2020-05-02 14:14:59-07:00,14.0
2020-05-02 14:29:59-07:00,14.0
2020-05-02 14:44:59-07:00,14.27
2020-05-02 14:59:59-07:00,14.87
2020-05-02 15:14:59-07:00,14.4
2020-05-02 15:29:59-07:00,15.2
2020-05-02 15:44:59-07:00,14.13
2020-05-02 15:59:59-07:00,14.47
2020-05-02 16:14:59-07:00,14.0
2020-05-02 16:29:59-07:00,15.47
2020-05-02 16:44:59-07:00,13.93
2020-05-02 16:59:59-07:00,14.8
2020-05-02 17:14:59-07:00,14.33
2020-05-02 17:29:59-07:00,14.0
2020-05-02 17:44:59-07:00,14.73
2020-05-02 17:59:59-07:00,13.6
2020-05-02 18:14:59-07:00,14.47
2020-05-02 18:29:59-07:00,13.47
2020-05-02 18:44:59-07:00,13.67
2020-05-02 18:59:59-07:00,13.4
2020-05-02 19:14:59-07:00,13.87
2020-05-02 19:29:59-07:00,14.0
2020-05-02 19:44:59-07:00,13.0
2020-05-02 19:59:59-07:00,13.0
2020-05-02 20:14:59-07:00,13.0
2020-05-02 20:29:59-07:00,13.93
2020-05-02 20:44:59-07:00,13.13
2020-05-02 20:59:59-07:00,13.13
2020-05-02 21:14:59-07:00,13.0
2020-05-02 21:29:59-07:00,13.0
2020-05-02 21:44:59-07:00,13.0
2020-05-02 21:59:59-07:00,13.47
2020-05-02 22:14:59-07:00,13.0
2020-05-02 22:29:59-07:00,13.13
2020-05-02 22:44:59-07:00,17.73
2020-05-02 22:59:59-07:00,21.27
2020-05-02 23:14:59-07:00,21.73
2020-05-02 23:29:59-07:00,21.07
2020-05-02 23:44:59-07:00,21.8
2020-05-02 23:59:59-07:00,21.0
2020-05-03 00:14:59-07:00,21.87
2020-05-03 00:29:59-07:00,21.07
2020-05-03 00:44:59-07:00,17.27
2020-05-03 00:59:59-07:00,13.0
2020-05-03 01:14:59-07:00,13.0
2020-05-03 01:29:59-07:00,13.0
2020-05-03 01:44:59-07:00,13.0
2020-05-03 01:59:59-07:00,13.0
2020-05-03 02:14:59-07:00,13.47
2020-05-03 02:29:59-07:00,14.07
2020-05-03 02:44:59-07:00,13.0
2020-05-03 02:59:59-07:00,13.27
2020-05-03 03:14:59-07:00,13.0
2020-05-03 03:29:59-07:00,13.0
2020-05-03 03:44:59-07:00,13.0
2020-05-03 03:59:59-07:00,13.0
2020-05-03 04:14:59-07:00,13.0
2020-05-03 04:29:59-07:00,13.0
2020-05-03 04:44:59-07:00,13.0
2020-05-03 04:59:59-07:00,13.0
2020-05-03 05:14:59-07:00,13.0
2020-05-03 05:29:59-07:00,13.4
2020-05-03 05:44:59-07:00,13.0
2020-05-03 05:59:59-07:00,13.0
2020-05-03 06:14:59-07:00,13.0
2020-05-03 06:29:59-07:00,13.0
2020-05-03 06:44:59-07:00,13.2
2020-05-03 06:59:59-07:00,13.0
2020-05-03 07:14:59-07:00,13.0
2020-05-03 07:29:59-07:00,13.0
2020-05-03 07:44:59-07:00,13.0
2020-05-03 07:59:59-07:00,13.0
2020-05-03 08:14:59-07:00,13.0
2020-05-03 08:29:59-07:00,13.0
2020-05-03 08:44:59-07:00,13.0
2020-05-03 08:59:59-07:00,13.0
2020-05-03 09:14:59-07:00,13.0
2020-05-03 09:29:59-07:00,13.0
2020-05-03 09:44:59-07:00,13.0
2020-05-03 09:59:59-07:00,13.0
2020-05-03 10:14:59-07:00,13.0
2020-05-03 10:29:59-07:00,13.0
2020-05-03 10:44:59-07:00,13.0
2020-05-03 10:59:59-07:00,13.2
2020-05-03 11:14:59-07:00,13.67
2020-05-03 11:29:59-07:00,13.0
2020-05-03 11:44:59-07:00,13.4
2020-05-03 11:59:59-07:00,13.47
2020-05-03 12:14:59-07:00,14.13
2020-05-03 12:29:59-07:00,13.27
2020-05-03 12:44:59-07:00,13.27
2020-05-03 12:59:59-07:00,13.2
2020-05-03 13:14:59-07:00,13.67
2020-05-03 13:29:59-07:00,13.27
2020-05-03 13:44:59-07:00,13.73
2020-05-03 13:59:59-07:00,13.2
2020-05-03 14:14:59-07:00,13.6
2020-05-03 14:29:59-07:00,13.6
2020-05-03 14:44:59-07:00,13.53
2020-05-03 14:59:59-07:00,13.4
2020-05-03 15:14:59-07:00,14.0
2020-05-03 15:29:59-07:00,14.0
2020-05-03 15:44:59-07:00,14.0
2020-05-03 15:59:59-07:00,13.93
2020-05-03 16:14:59-07:00,14.0
2020-05-03 16:29:59-07:00,13.87
2020-05-03 16:44:59-07:00,14.2
2020-05-03 16:59:59-07:00,14.0
2020-05-03 17:14:59-07:00,13.8
2020-05-03 17:29:59-07:00,13.93
2020-05-03 17:44:59-07:00,13.6
2020-05-03 17:59:59-07:00,13.53
2020-05-03 18:14:59-07:00,13.47
2020-05-03 18:29:59-07:00,13.67
2020-05-03 18:44:59-07:00,13.73
2020-05-03 18:59:59-07:00,13.87
2020-05-03 19:14:59-07:00,14.0
2020-05-03 19:29:59-07:00,13.0
2020-05-03 19:44:59-07:00,13.87
2020-05-03 19:59:59-07:00,13.0
2020-05-03 20:14:59-07:00,13.33
2020-05-03 20:29:59-07:00,13.0
2020-05-03 20:44:59-07:00,13.0
2020-05-03 20:59:59-07:00,13.0
2020-05-03 21:14:59-07:00,13.0
2020-05-03 21:29:59-07:00,13.0
2020-05-03 21:44:59-07:00,13.0
2020-05-03 21:59:59-07:00,13.67
2020-05-03 22:14:59-07:00,13.4
2020-05-03 22:29:59-07:00,13.0
2020-05-03 22:44:59-07:00,13.0
2020-05-03 22:59:59-07:00,13.0
2020-05-03 23:14:59-07:00,13.0
2020-05-03 23:29:59-07:00,13.0
2020-05-03 23:44:59-07:00,13.0
2020-05-03 23:59:59-07:00,13.0
2020-05-04 00:14:59-07:00,13.07
2020-05-04 00:29:59-07:00,13.0
2020-05-04 00:44:59-07:00,13.0
2020-05-04 00:59:59-07:00,13.0
2020-05-04 01:14:59-07:00,13.0
2020-05-04 01:29:59-07:00,13.0
2020-05-04 01:44:59-07:00,13.0
2020-05-04 01:59:59-07:00,13.07
2020-05-04 02:14:59-07:00,13.0
2020-05-04 02:29:59-07:00,13.6
2020-05-04 02:44:59-07:00,13.0
2020-05-04 02:59:59-07:00,13.27
2020-05-04 03:14:59-07:00,13.27
2020-05-04 03:29:59-07:00,13.0
2020-05-04 03:44:59-07:00,13.47
2020-05-04 03:59:59-07:00,13.0
2020-05-04 04:14:59-07:00,13.0
2020-05-04 04:29:59-07:00,13.0
2020-05-04 04:44:59-07:00,13.0
2020-05-04 04:59:59-07:00,13.0
2020-05-04 05:14:59-07:00,13.0
2020-05-04 05:29:59-07:00,13.0
2020-05-04 05:44:59-07:00,13.0
2020-05-04 05:59:59-07:00,13.0
2020-05-04 06:14:59-07:00,13.0
2020-05-04 06:29:59-07:00,13.0
2020-05-04 06:44:59-07:00,13.0
2020-05-04 06:59:59-07:00,13.0
2020-05-04 07:14:59-07:00,13.0
2020-05-04 07:29:59-07:00,13.6
2020-05-04 07:44:59-07:00,13.4
2020-05-04 07:59:59-07:00,13.0
2020-05-04 08:14:59-07:00,13.0
2020-05-04 08:29:59-07:00,13.0
2020-05-04 08:44:59-07:00,13.0
2020-05-04 08:59:59-07:00,13.0
2020-05-04 09:14:59-07:00,13.0
2020-05-04 09:29:59-07:00,13.0
2020-05-04 09:44:59-07:00,13.0
2020-05-04 09:59:59-07:00,13.0
2020-05-04 10:14:59-07:00,13.0
2020-05-04 10:29:59-07:00,13.0
2020-05-04 10:44:59-07:00,13.27
2020-05-04 10:59:59-07:00,13.07
2020-05-04 11:14:59-07:00,13.93
2020-05-04 11:29:59-07:00,13.0
2020-05-04 11:44:59-07:00,13.67
2020-05-04 11:59:59-07:00,13.27
2020-05-04 12:14:59-07:00,13.47
2020-05-04 12:29:59-07:00,13.27
2020-05-04 12:44:59-07:00,13.2
2020-05-04 12:59:59-07:00,13.47
2020-05-04 13:14:59-07:00,14.0
2020-05-04 13:29:59-07:00,14.0
2020-05-04 13:44:59-07:00,14.0
2020-05-04 13:59:59-07:00,14.0
2020-05-04 14:14:59-07:00,14.87
2020-05-04 14:29:59-07:00,16.0
2020-05-04 14:44:59-07:00,15.07
2020-05-04 14:59:59-07:00,16.07
2020-05-04 15:14:59-07:00,15.13
2020-05-04 15:29:59-07:00,16.33
2020-05-04 15:44:59-07:00,15.27
2020-05-04 15:59:59-07:00,16.07
2020-05-04 16:14:59-07:00,15.6
2020-05-04 16:29:59-07:00,15.93
2020-05-04 16:44:59-07:00,17.73
2020-05-04 16:59:59-07:00,16.8
2020-05-04 17:14:59-07:00,16.33
2020-05-04 17:29:59-07:00,17.07
2020-05-04 17:44:59-07:00,16.47
2020-05-04 17:59:59-07:00,16.0
2020-05-04 18:14:59-07:00,16.53
2020-05-04 18:29:59-07:00,16.0
2020-05-04 18:44:59-07:00,16.0
2020-05-04 18:59:59-07:00,15.53
2020-05-04 19:14:59-07:00,14.0
2020-05-04 19:29:59-07:00,16.0
2020-05-04 19:44:59-07:00,14.53
2020-05-04 19:59:59-07:00,14.53
2020-05-04 20:14:59-07:00,14.07
2020-05-04 20:29:59-07:00,14.47
2020-05-04 20:44:59-07:00,15.0
2020-05-04 20:59:59-07:00,14.8
2020-05-04 21:14:59-07:00,14.0
2020-05-04 21:29:59-07:00,14.0
2020-05-04 21:44:59-07:00,14.8
2020-05-04 21:59:59-07:00,14.4
2020-05-04 22:14:59-07:00,15.87
2020-05-04 22:29:59-07:00,15.6
2020-05-04 22:44:59-07:00,20.73
2020-05-04 22:59:59-07:00,23.27
2020-05-04 23:14:59-07:00,24.73
2020-05-04 23:29:59-07:00,22.67
2020-05-04 23:44:59-07:00,25.4
2020-05-04 23:59:59-07:00,22.53
2020-05-05 00:14:59-07:00,22.47
2020-05-05 00:29:59-07:00,21.0
2020-05-05 00:44:59-07:00,17.6
2020-05-05 00:59:59-07:00,13.0
2020-05-05 01:14:59-07:00,13.47
2020-05-05 01:29:59-07:00,13.0
2020-05-05 01:44:59-07:00,13.0
2020-05-05 01:59:59-07:00,13.0
2020-05-05 02:14:59-07:00,13.0
2020-05-05 02:29:59-07:00,13.0
2020-05-05 02:44:59-07:00,13.0
2020-05-05 02:59:59-07:00,13.0
2020-05-05 03:14:59-07:00,13.0
2020-05-05 03:29:59-07:00,13.0
2020-05-05 03:44:59-07:00,13.0
2020-05-05 03:59:59-07:00,13.0
2020-05-05 04:14:59-07:00,13.0
2020-05-05 04:29:59-07:00,13.0
2020-05-05 04:44:59-07:00,13.0
2020-05-05 04:59:59-07:00,13.0
2020-05-05 05:14:59-07:00,13.0
2020-05-05 05:29:59-07:00,13.0
2020-05-05 05:44:59-07:00,13.0
2020-05-05 05:59:59-07:00,13.0
2020-05-05 06:14:59-07:00,13.0
2020-05-05 06:29:59-07:00,13.2
2020-05-05 06:44:59-07:00,13.87
2020-05-05 06:59:59-07:00,13.0
2020-05-05 07:14:59-07:00,13.0
2020-05-05 07:29:59-07:00,13.0
2020-05-05 07:44:59-07:00,13.0
2020-05-05 07:59:59-07:00,13.0
2020-05-05 08:14:59-07:00,13.0
2020-05-05 08:29:59-07:00,13.27
2020-05-05 08:44:59-07:00,13.0
2020-05-05 08:59:59-07:00,13.73
2020-05-05 09:14:59-07:00,13.0
2020-05-05 09:29:59-07:00,13.8
2020-05-05 09:44:59-07:00,13.73
2020-05-05 09:59:59-07:00,14.0
2020-05-05 10:14:59-07:00,14.0
2020-05-05 10:29:59-07:00,14.13
2020-05-05 10:44:59-07:00,14.47
2020-05-05 10:59:59-07:00,14.2
2020-05-05 11:14:59-07:00,15.67
2020-05-05 11:29:59-07:00,15.0
2020-05-05 11:44:59-07:00,15.33
2020-05-05 11:59:59-07:00,15.0
2020-05-05 12:14:59-07:00,14.93
2020-05-05 12:29:59-07:00,15.67
2020-05-05 12:44:59-07:00,15.0
2020-05-05 12:59:59-07:00,15.53
2020-05-05 13:14:59-07:00,15.67
2020-05-05 13:29:59-07:00,15.27
2020-05-05 13:44:59-07:00,15.8
2020-05-05 13:59:59-07:00,15.2
2020-05-05 14:14:59-07:00,15.93
2020-05-05 14:29:59-07:00,15.33
2020-05-05 14:44:59-07:00,15.8
2020-05-05 14:59:59-07:00,15.67
2020-05-05 15:14:59-07:00,16.07
2020-05-05 15:29:59-07:00,17.2
2020-05-05 15:44:59-07:00,16.27
2020-05-05 15:59:59-07:00,17.73
2020-05-05 16:14:59-07:00,17.13
2020-05-05 16:29:59-07:00,16.4
2020-05-05 16:44:59-07:00,16.93
2020-05-05 16:59:59-07:00,16.2
2020-05-05 17:14:59-07:00,16.0
2020-05-05 17:29:59-07:00,18.13
2020-05-05 17:44:59-07:00,17.07
2020-05-05 17:59:59-07:00,17.47
2020-05-05 18:14:59-07:00,16.53
2020-05-05 18:29:59-07:00,16.27
2020-05-05 18:44:59-07:00,16.47
2020-05-05 18:59:59-07:00,15.27
2020-05-05 19:14:59-07:00,16.0
2020-05-05 19:29:59-07:00,15.33
2020-05-05 19:44:59-07:00,15.4
2020-05-05 19:59:59-07:00,15.67
2020-05-05 20:14:59-07:00,15.8
2020-05-05 20:29:59-07:00,16.0
2020-05-05 20:44:59-07:00,15.73
2020-05-05 20:59:59-07:00,14.2
2020-05-05 21:14:59-07:00,15.33
2020-05-05 21:29:59-07:00,13.73
2020-05-05 21:44:59-07:00,15.73
2020-05-05 21:59:59-07:00,13.67
2020-05-05 22:14:59-07:00,13.53
2020-05-05 22:29:59-07:00,13.33
2020-05-05 22:44:59-07:00,13.33
2020-05-05 22:59:59-07:00,13.13
2020-05-05 23:14:59-07:00,13.53
2020-05-05 23:29:59-07:00,13.53
2020-05-05 23:44:59-07:00,13.07
2020-05-05 23:59:59-07:00,13.87
2020-05-06 00:14:59-07:00,14.47
2020-05-06 00:29:59-07:00,14.27
2020-05-06 00:44:59-07:00,13.67
2020-05-06 00:59:59-07:00,13.4
2020-05-06 01:14:59-07:00,14.0
2020-05-06 01:29:59-07:00,14.0
2020-05-06 01:44:59-07:00,14.0
2020-05-06 01:59:59-07:00,13.87
2020-05-06 02:14:59-07:00,13.73
2020-05-06 02:29:59-07:00,14.0
2020-05-06 02:44:59-07:00,14.0
2020-05-06 02:59:59-07:00,14.0
2020-05-06 03:14:59-07:00,14.0
2020-05-06 03:29:59-07:00,13.93
2020-05-06 03:44:59-07:00,14.0
2020-05-06 03:59:59-07:00,14.0
2020-05-06 04:14:59-07:00,14.0
2020-05-06 04:29:59-07:00,13.87
2020-05-06 04:44:59-07:00,14.0
2020-05-06 04:59:59-07:00,13.93
2020-05-06 05:14:59-07:00,13.87
2020-05-06 05:29:59-07:00,13.93
2020-05-06 05:44:59-07:00,14.0
2020-05-06 05:59:59-07:00,14.0
2020-05-06 06:14:59-07:00,13.47
2020-05-06 06:29:59-07:00,13.93
2020-05-06 06:44:59-07:00,13.2
2020-05-06 06:59:59-07:00,14.0
2020-05-06 07:14:59-07:00,13.8
2020-05-06 07:29:59-07:00,14.0
2020-05-06 07:44:59-07:00,13.47
2020-05-06 07:59:59-07:00,14.0
2020-05-06 08:14:59-07:00,14.0
2020-05-06 08:29:59-07:00,13.8
2020-05-06 08:44:59-07:00,14.2
2020-05-06 08:59:59-07:00,14.87
2020-05-06 09:14:59-07:00,13.93
2020-05-06 09:29:59-07:00,14.53
2020-05-06 09:44:59-07:00,14.27
2020-05-06 09:59:59-07:00,15.0
2020-05-06 10:14:59-07:00,15.4
2020-05-06 10:29:59-07:00,15.67
2020-05-06 10:44:59-07:00,15.0
2020-05-06 10:59:59-07:00,15.93
2020-05-06 11:14:59-07:00,16.0
2020-05-06 11:29:59-07:00,15.73
2020-05-06 11:44:59-07:00,16.0
2020-05-06 11:59:59-07:00,15.6
2020-05-06 12:14:59-07:00,16.0
2020-05-06 12:29:59-07:00,15.93
2020-05-06 12:44:59-07:00,16.0
2020-05-06 12:59:59-07:00,15.4
2020-05-06 13:14:59-07:00,16.0
2020-05-06 13:29:59-07:00,15.33
2020-05-06 13:44:59-07:00,16.0
2020-05-06 13:59:59-07:00,15.47
2020-05-06 14:14:59-07:00,16.0
2020-05-06 14:29:59-07:00,15.6
2020-05-06 14:44:59-07:00,16.0
2020-05-06 14:59:59-07:00,15.8
2020-05-06 15:14:59-07:00,16.07
2020-05-06 15:29:59-07:00,17.0
2020-05-06 15:44:59-07:00,16.87
2020-05-06 15:59:59-07:00,17.8
2020-05-06 16:14:59-07:00,19.27
2020-05-06 16:29:59-07:00,17.4
2020-05-06 16:44:59-07:00,17.33
2020-05-06 16:59:59-07:00,17.6
2020-05-06 17:14:59-07:00,17.33
2020-05-06 17:29:59-07:00,17.0
2020-05-06 17:44:59-07:00,17.8
2020-05-06 17:59:59-07:00,17.0
2020-05-06 18:14:59-07:00,17.4
2020-05-06 18:29:59-07:00,17.0
2020-05-06 18:44:59-07:00,16.27
2020-05-06 18:59:59-07:00,16.47
2020-05-06 19:14:59-07:00,16.13
2020-05-06 19:29:59-07:00,16.6
2020-05-06 19:44:59-07:00,16.0
2020-05-06 19:59:59-07:00,16.2
2020-05-06 20:14:59-07:00,16.53
2020-05-06 20:29:59-07:00,16.0
2020-05-06 20:44:59-07:00,16.0
2020-05-06 20:59:59-07:00,15.6
2020-05-06 21:14:59-07:00,15.4
2020-05-06 21:29:59-07:00,15.33
2020-05-06 21:44:59-07:00,15.0
2020-05-06 21:59:59-07:00,14.2
2020-05-06 22:14:59-07:00,14.33
2020-05-06 22:29:59-07:00,14.2
2020-05-06 22:44:59-07:00,18.6
2020-05-06 22:59:59-07:00,22.4
2020-05-06 23:14:59-07:00,22.47
2020-05-06 23:29:59-07:00,22.07
2020-05-06 23:44:59-07:00,22.33
2020-05-06 23:59:59-07:00,23.47
2020-05-07 00:14:59-07:00,23.0
2020-05-07 00:29:59-07:00,22.0
2020-05-07 00:44:59-07:00,17.87
2020-05-07 00:59:59-07:00,13.53
2020-05-07 01:14:59-07:00,14.0
2020-05-07 01:29:59-07:00,13.6
2020-05-07 01:44:59-07:00,13.73
2020-05-07 01:59:59-07:00,13.53
2020-05-07 02:14:59-07:00,13.33
2020-05-07 02:29:59-07:00,14.0
2020-05-07 02:44:59-07:00,13.0
2020-05-07 02:59:59-07:00,13.67
2020-05-07 03:14:59-07:00,13.0
2020-05-07 03:29:59-07:00,13.07
2020-05-07 03:44:59-07:00,13.0
2020-05-07 03:59:59-07:00,13.0
2020-05-07 04:14:59-07:00,13.0
2020-05-07 04:29:59-07:00,13.33
2020-05-07 04:44:59-07:00,13.2
2020-05-07 04:59:59-07:00,13.4
2020-05-07 05:14:59-07:00,13.0
2020-05-07 05:29:59-07:00,13.0
2020-05-07 05:44:59-07:00,13.0
2020-05-07 05:59:59-07:00,13.0
2020-05-07 06:14:59-07:00,13.0
2020-05-07 06:29:59-07:00,13.0
2020-05-07 06:44:59-07:00,13.4
2020-05-07 06:59:59-07:00,13.0
2020-05-07 07:14:59-07:00,13.0
2020-05-07 07:29:59-07:00,13.47
2020-05-07 07:44:59-07:00,13.6
2020-05-07 07:59:59-07:00,13.13
2020-05-07 08:14:59-07:00,13.8
2020-05-07 08:29:59-07:00,13.87
2020-05-07 08:44:59-07:00,13.93
2020-05-07 08:59:59-07:00,14.47
2020-05-07 09:14:59-07:00,15.67
2020-05-07 09:29:59-07:00,15.0
2020-05-07 09:44:59-07:00,15.0
2020-05-07 09:59:59-07:00,15.0
2020-05-07 10:14:59-07:00,15.0
2020-05-07 10:29:59-07:00,15.0
2020-05-07 10:44:59-07:00,15.47
2020-05-07 10:59:59-07:00,15.87
2020-05-07 11:14:59-07:00,15.4
2020-05-07 11:29:59-07:00,15.53
2020-05-07 11:44:59-07:00,15.73
2020-05-07 11:59:59-07:00,15.67
2020-05-07 12:14:59-07:00,15.07
2020-05-07 12:29:59-07:00,15.87
2020-05-07 12:44:59-07:00,15.67
2020-05-07 12:59:59-07:00,16.13
2020-05-07 13:14:59-07:00,16.0
2020-05-07 13:29:59-07:00,16.0
2020-05-07 13:44:59-07:00,15.8
2020-05-07 13:59:59-07:00,16.13
2020-05-07 14:14:59-07:00,16.13
2020-05-07 14:29:59-07:00,15.47
2020-05-07 14:44:59-07:00,16.33
2020-05-07 14:59:59-07:00,15.67
2020-05-07 15:14:59-07:00,16.27
2020-05-07 15:29:59-07:00,16.67
2020-05-07 15:44:59-07:00,16.2
2020-05-07 15:59:59-07:00,17.27
2020-05-07 16:14:59-07:00,18.13
2020-05-07 16:29:59-07:00,16.87
2020-05-07 16:44:59-07:00,17.73
2020-05-07 16:59:59-07:00,16.6
2020-05-07 17:14:59-07:00,17.33
2020-05-07 17:29:59-07:00,16.67
2020-05-07 17:44:59-07:00,16.53
2020-05-07 17:59:59-07:00,17.2
2020-05-07 18:14:59-07:00,16.27
2020-05-07 18:29:59-07:00,16.67
2020-05-07 18:44:59-07:00,17.4
2020-05-07 18:59:59-07:00,16.47
2020-05-07 19:14:59-07:00,17.0
2020-05-07 19:29:59-07:00,16.27
2020-05-07 19:44:59-07:00,16.0
2020-05-07 19:59:59-07:00,16.0
2020-05-07 20:14:59-07:00,17.0
2020-05-07 20:29:59-07:00,16.13
2020-05-07 20:44:59-07:00,14.67
2020-05-07 20:59:59-07:00,15.4
2020-05-07 21:14:59-07:00,14.6
2020-05-07 21:29:59-07:00,14.73
2020-05-07 21:44:59-07:00,15.4
2020-05-07 21:59:59-07:00,16.07
2020-05-07 22:14:59-07:00,16.47
2020-05-07 22:29:59-07:00,15.27
2020-05-07 22:44:59-07:00,14.73
2020-05-07 22:59:59-07:00,14.93
2020-05-07 23:14:59-07:00,14.13
2020-05-07 23:29:59-07:00,14.67
2020-05-07 23:44:59-07:00,14.67
2020-05-07 23:59:59-07:00,14.67
2020-05-08 00:14:59-07:00,16.13
2020-05-08 00:29:59-07:00,13.87
2020-05-08 00:44:59-07:00,13.6
2020-05-08 00:59:59-07:00,14.0
2020-05-08 01:14:59-07:00,14.0
2020-05-08 01:29:59-07:00,13.87
2020-05-08 01:44:59-07:00,14.0
2020-05-08 01:59:59-07:00,13.67
2020-05-08 02:14:59-07:00,14.0
2020-05-08 02:29:59-07:00,13.73
2020-05-08 02:44:59-07:00,13.73
2020-05-08 02:59:59-07:00,13.8
2020-05-08 03:14:59-07:00,13.6
2020-05-08 03:29:59-07:00,14.0
2020-05-08 03:44:59-07:00,13.53
2020-05-08 03:59:59-07:00,14.0
2020-05-08 04:14:59-07:00,14.0
2020-05-08 04:29:59-07:00,13.53
2020-05-08 04:44:59-07:00,13.93
2020-05-08 04:59:59-07:00,13.6
2020-05-08 05:14:59-07:00,13.73
2020-05-08 05:29:59-07:00,13.6
2020-05-08 05:44:59-07:00,13.47
2020-05-08 05:59:59-07:00,13.67
